EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Income_Level,Satisfaction_Index,Career_Progress,Stability_Factor,Work_Life_Balance_Impact,Distance_Strain,Promotion_Expectation,Experience_vs_Tenure,Loyalty_Index,Cluster,Cluster_Label,Dim1,Dim2
1112,53,0.0,Travel_Rarely,1070,Research & Development,3,4,Medical,1,3,Male,45,3,4,Research Director,3,Married,17584,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3,Sangat Tinggi (>15000),1-2 Tahun,50+,0-5 km,1,4396.0,3.0,2.0,1.25,0,1.4285714285714286,0.18181818181818182,0.7272727272727273,3.75,0,Risiko Sedang,-0.45575480313229844,-0.04157845705078939
1113,31,0.0,Travel_Rarely,1463,Research & Development,23,3,Medical,1,2,Male,64,2,2,Healthcare Representative,4,Married,5582,14408,0,Y,No,21,4,2,80,1,10,2,3,9,0,7,8,Sedang (5000-10000),> 5 Tahun,30-39,21-30 km,0,2791.0,2.75,0.25,9.0,3,7.419354838709677,0.18181818181818182,0.09090909090909091,36.0,0,Risiko Sedang,0.9628762965954174,-0.6370094046343335
1114,27,0.0,Travel_Frequently,472,Research & Development,1,1,Technical Degree,1,3,Male,60,2,2,Manufacturing Director,1,Married,4298,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,2149.0,2.5,0.6666666666666666,0.3333333333333333,3,0.3225806451612903,0.2857142857142857,0.5714285714285714,0.3333333333333333,0,Risiko Sedang,-0.5964517016682307,0.41482637265255995
1115,46,1.0,Travel_Rarely,669,Sales,9,2,Medical,1,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,Sedang (5000-10000),3-5 Tahun,40-49,6-10 km,0,3206.3333333333335,3.5,0.6,4.5,3,2.903225806451613,0.3,0.0,18.0,0,Risiko Sedang,-0.13032956526770428,-0.19329266767408784
1116,46,0.0,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,0,4465.25,2.0,4.0,0.42857142857142855,1,1.8181818181818181,0.14814814814814814,0.8518518518518519,1.2857142857142858,0,Risiko Sedang,-0.529481139361737,0.15346172175367526
1117,18,1.0,Travel_Rarely,230,Research & Development,3,3,Life Sciences,1,3,Male,54,3,1,Laboratory Technician,3,Single,1420,25233,1,Y,No,13,3,3,80,0,0,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1420.0,3.0,1.0,0.0,3,0.9677419354838709,1.0,0.0,0.0,0,Risiko Sedang,-0.6687395763238415,0.9407555918605085
1118,26,1.0,Travel_Frequently,887,Research & Development,5,2,Medical,1,3,Female,88,2,1,Research Scientist,3,Married,2366,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,1,2366.0,2.5,0.5,4.0,0,1.6129032258064515,0.1111111111111111,0.0,12.0,0,Risiko Sedang,-0.4494447418947517,0.25944252313124677
1119,28,0.0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,2044.0,3.5,1.0,2.5,4,0.24390243902439027,0.16666666666666666,0.0,10.0,0,Risiko Sedang,-0.531899087575423,0.3934043185710728
1120,25,1.0,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,4400.0,1.5,0.3333333333333333,0.75,3,2.903225806451613,0.14285714285714285,0.42857142857142855,0.75,0,Risiko Sedang,-0.5915259868577926,0.3382847040314582
1121,48,0.0,Travel_Rarely,1221,Sales,7,3,Marketing,1,3,Male,96,3,2,Sales Executive,1,Divorced,5486,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2,Sedang (5000-10000),1-2 Tahun,40-49,6-10 km,0,2743.0,2.0,0.6666666666666666,0.4,3,2.258064516129032,0.125,0.8125,0.4,0,Risiko Sedang,-0.582749757920866,0.28389181028713084
1122,39,0.0,Travel_Rarely,1253,Research & Development,10,1,Medical,1,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,Tinggi (10000-15000),1-2 Tahun,30-39,6-10 km,0,4488.0,3.0,1.0,0.5,3,3.225806451612903,0.3,0.5,1.5,0,Risiko Sedang,-0.55209673571931,0.19114424752493742
1123,44,0.0,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,1,2818.0,2.5,1.0,1.0,0,3.8095238095238093,0.09090909090909091,0.6363636363636364,4.0,0,Risiko Sedang,-0.5781678892741522,0.3847398783732687
1124,31,0.0,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1,Female,93,3,4,Research Director,2,Single,16422,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0,Sangat Tinggi (>15000),1-2 Tahun,30-39,6-10 km,0,4105.5,2.5,2.0,0.75,4,1.9512195121951221,0.4,0.6,1.5,0,Risiko Sedang,-0.5651401870023913,0.27586378514175913
1125,33,0.0,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,4999.0,2.75,1.0,0.7142857142857143,4,1.2195121951219514,0.2222222222222222,0.3333333333333333,2.857142857142857,0,Risiko Sedang,-0.5527819340620613,0.25590072339011066
1126,30,0.0,Non-Travel,641,Sales,25,2,Technical Degree,1,4,Female,85,3,2,Sales Executive,3,Married,4736,6069,7,Y,Yes,12,3,2,80,1,4,2,4,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,1,2368.0,3.25,0.6666666666666666,0.25,0,6.097560975609756,0.4,0.4,0.75,0,Risiko Sedang,-0.6024853973909869,0.45440898340019753
1127,37,0.0,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,0,3223.5,2.0,0.4,0.8571428571428571,2,0.47619047619047616,0.2222222222222222,0.2222222222222222,1.7142857142857142,0,Risiko Sedang,-0.5572667267630969,0.1686383036451025
1128,29,0.0,Travel_Rarely,665,Research & Development,15,3,Life Sciences,1,3,Male,60,3,1,Research Scientist,4,Single,2340,22673,1,Y,No,19,3,1,80,0,6,1,3,6,5,1,5,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,0,2340.0,2.75,0.5,3.0,3,4.838709677419355,0.14285714285714285,0.0,12.0,0,Risiko Sedang,-0.4898580174238419,0.30894098856026087
1129,32,0.0,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,4,Male,62,3,2,Research Scientist,1,Married,4087,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,2043.5,2.25,1.0,1.2,2,0.47619047619047616,0.2,0.3,1.2,0,Risiko Sedang,-0.5784275817362396,0.35042367111539
1130,24,1.0,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Y,Yes,16,3,4,80,1,6,4,3,6,3,1,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,1,2886.0,2.75,0.5,3.0,0,2.258064516129032,0.14285714285714285,0.0,9.0,0,Risiko Sedang,-0.5179486431913898,0.30881407730015165
1131,51,0.0,Travel_Rarely,632,Sales,21,4,Marketing,1,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Sedang (5000-10000),1-2 Tahun,50+,21-30 km,1,2720.5,3.0,1.0,10.0,0,19.09090909090909,0.16666666666666666,0.08333333333333333,40.0,0,Risiko Sedang,1.4703272477767346,0.09017929264918383
1132,45,0.0,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,1,4477.0,2.25,1.0,0.6,0,3.333333333333333,0.125,0.5,1.8,0,Risiko Sedang,-0.5871916497446539,0.37028827946297516
1133,35,0.0,Travel_Rarely,185,Research & Development,23,4,Medical,1,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,21-30 km,0,2705.0,2.75,1.0,5.0,4,5.609756097560976,0.14285714285714285,0.14285714285714285,15.0,0,Risiko Sedang,-0.4203879448933584,0.32995047291929813
1134,36,0.0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,Sedang (5000-10000),3-5 Tahun,30-39,6-10 km,1,2773.6666666666665,3.0,0.5,1.5,0,3.225806451612903,0.1875,0.1875,1.5,0,Risiko Sedang,-0.46564429691272735,-0.20181892446957006
1135,44,1.0,Travel_Rarely,621,Research & Development,15,3,Medical,1,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,Sedang (5000-10000),Baru Dipromosikan,40-49,11-20 km,0,2659.3333333333335,3.0,3.0,5.0,3,4.838709677419355,0.2727272727272727,0.0,20.0,0,Risiko Sedang,-0.11400248663954993,0.26450190781439453
1136,40,0.0,Travel_Frequently,791,Research & Development,2,2,Medical,1,3,Female,38,4,2,Healthcare Representative,2,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7,Rendah (< 5000),3-5 Tahun,40-49,0-5 km,0,2122.0,3.0,0.5,4.0,3,0.6451612903225806,0.2222222222222222,0.0,8.0,0,Risiko Sedang,-0.4598283446563932,0.14201050976048835
1137,34,0.0,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,Rendah (< 5000),> 5 Tahun,30-39,0-5 km,0,2691.0,3.0,0.1111111111111111,5.0,2,0.47619047619047616,0.09090909090909091,0.0,20.0,0,Risiko Sedang,-0.06983994195162782,-0.4352487370546898
1138,56,0.0,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0,Rendah (< 5000),1-2 Tahun,50+,0-5 km,0,2066.0,2.5,0.5,1.0,4,0.24390243902439027,0.16666666666666666,0.3333333333333333,1.0,0,Risiko Sedang,-0.5858837338957313,0.37352140104260473
1139,40,0.0,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,1,2166.0,1.25,1.0,1.0,0,6.363636363636363,0.09090909090909091,0.5454545454545454,1.0,0,Risiko Sedang,-0.6050041520340171,0.41734404290676713
1140,33,0.0,Travel_Rarely,924,Research & Development,2,3,Medical,1,3,Male,78,3,1,Laboratory Technician,4,Single,2496,6670,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2496.0,3.5,1.0,0.2,3,0.6451612903225806,0.125,0.75,0.8,0,Risiko Sedang,-0.5936295057878521,0.4380830825531057
1141,55,0.0,Non-Travel,177,Research & Development,8,1,Medical,1,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,Tinggi (10000-15000),> 5 Tahun,50+,6-10 km,1,3394.25,3.25,0.25,16.5,0,2.5806451612903225,0.11428571428571428,0.02857142857142857,33.0,0,Risiko Sedang,6.310120498916199,-8.150847662091033
1142,46,0.0,Travel_Rarely,406,Sales,3,1,Marketing,1,1,Male,52,3,4,Manager,3,Married,17465,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9,Sangat Tinggi (>15000),3-5 Tahun,40-49,0-5 km,0,4366.25,2.75,0.8,3.0,3,0.9677419354838709,0.16666666666666666,0.4583333333333333,9.0,0,Risiko Sedang,-0.16357968843944393,-0.7123563250810933
1143,27,0.0,Non-Travel,210,Sales,1,1,Marketing,1,3,Male,73,3,2,Sales Executive,2,Married,6349,22107,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4,Sedang (5000-10000),1-2 Tahun,< 30,0-5 km,1,3174.5,3.0,1.0,5.0,0,0.3225806451612903,0.2857142857142857,0.14285714285714285,10.0,0,Risiko Sedang,-0.46367662156210865,0.2880196880170899
1144,45,0.0,Travel_Frequently,364,Research & Development,25,3,Medical,1,2,Female,83,3,5,Manager,2,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,21-30 km,0,3612.2,2.5,5.0,0.0,3,8.064516129032258,0.21739130434782608,0.9565217391304348,0.0,0,Risiko Sedang,-0.5780132693382913,0.32128697263659034
1145,55,0.0,Travel_Rarely,1136,Research & Development,1,4,Medical,1,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0,Tinggi (10000-15000),Baru Dipromosikan,50+,0-5 km,0,3683.0,3.5,4.0,2.3333333333333335,4,0.24390243902439027,0.125,0.75,9.333333333333334,0,Risiko Sedang,-0.2965752126130991,0.051254526965869796
1146,27,0.0,Travel_Rarely,1291,Sales,11,3,Medical,1,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,0,2534.0,3.0,1.0,0.1111111111111111,3,3.5483870967741935,0.16666666666666666,0.6666666666666666,0.4444444444444444,0,Risiko Sedang,-0.598769241029786,0.4609785244240398
1147,34,0.0,Travel_Rarely,735,Sales,3,1,Medical,1,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,1,4051.5,3.25,2.0,1.0,0,1.4285714285714286,0.2,0.5,4.0,0,Risiko Sedang,-0.5582793182834138,0.3556993957151675
1148,28,0.0,Travel_Rarely,760,Sales,2,4,Marketing,1,2,Female,81,3,2,Sales Executive,2,Married,4779,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5,Rendah (< 5000),> 5 Tahun,< 30,0-5 km,1,2389.5,2.0,0.25,4.0,0,0.6451612903225806,0.2222222222222222,0.0,8.0,0,Risiko Sedang,-0.43276020009284,-0.13790429271533305
1149,42,0.0,Travel_Rarely,462,Sales,14,2,Medical,1,3,Female,68,2,2,Sales Executive,3,Single,6244,7824,7,Y,No,17,3,1,80,0,10,6,3,5,4,0,3,Sedang (5000-10000),Baru Dipromosikan,40-49,11-20 km,0,3122.0,2.5,2.0,0.625,3,4.516129032258064,0.18181818181818182,0.45454545454545453,1.875,0,Risiko Sedang,-0.5740935251729463,0.35909963188830313
1150,54,0.0,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,Rendah (< 5000),1-2 Tahun,50+,6-10 km,0,1448.5,2.25,0.6666666666666666,1.0,2,4.285714285714286,0.2,0.5,3.0,0,Risiko Sedang,-0.5742933219341556,0.32180120085213604
1151,29,1.0,Travel_Rarely,992,Research & Development,1,3,Technical Degree,1,3,Male,85,3,1,Research Scientist,3,Single,2058,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,2058.0,3.0,0.5,6.0,2,0.47619047619047616,0.125,0.125,18.0,0,Risiko Sedang,-0.32331802578671703,0.30881204447902894
1152,32,0.0,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1,2432.0,2.0,1.0,1.0,0,1.6129032258064515,0.1111111111111111,0.4444444444444444,3.0,0,Risiko Sedang,-0.5872544897908643,0.407030404667278
1153,29,0.0,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,1,2168.0,2.25,0.5,5.0,0,7.142857142857142,0.14285714285714285,0.14285714285714285,20.0,0,Risiko Sedang,-0.3344969646875517,0.3020879132920182
1154,47,0.0,Travel_Rarely,703,Sales,14,4,Marketing,1,4,Male,42,3,2,Sales Executive,1,Single,4960,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,Rendah (< 5000),1-2 Tahun,40-49,11-20 km,0,2480.0,3.0,1.0,2.3333333333333335,3,4.516129032258064,0.09523809523809523,0.6190476190476191,2.3333333333333335,0,Risiko Sedang,-0.5207183299673471,0.1812526837351011
1155,32,0.0,Travel_Frequently,116,Research & Development,13,3,Other,1,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,11-20 km,0,2743.0,2.75,0.3333333333333333,1.0,3,4.193548387096774,0.3333333333333333,0.0,2.0,0,Risiko Sedang,-0.5934978570074586,0.4252592123987261
1156,24,1.0,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Y,Yes,16,3,2,80,0,6,4,3,5,3,1,4,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,1,3202.0,2.0,0.5,2.5,0,0.3225806451612903,0.14285714285714285,0.14285714285714285,5.0,0,Risiko Sedang,-0.5622325585185618,0.3370750322845142
1157,34,0.0,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,0,3343.5,3.75,0.4,7.0,4,0.48780487804878053,0.13333333333333333,0.0,28.0,0,Risiko Sedang,0.5355943973102745,-0.35272224484460013
1158,37,0.0,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,2497.0,3.5,1.5,1.2,4,0.24390243902439027,0.23076923076923078,0.46153846153846156,4.8,0,Risiko Sedang,-0.5350780651839611,0.2825767515639564
1159,32,0.0,Non-Travel,976,Sales,26,4,Marketing,1,3,Male,100,3,2,Sales Executive,4,Married,4465,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,0,2232.5,2.75,0.6666666666666666,3.0,3,8.387096774193548,0.4,0.2,12.0,0,Risiko Sedang,-0.5138991264145494,0.3530617227907236
1160,27,0.0,Travel_Rarely,1130,Sales,8,4,Marketing,1,2,Female,56,3,2,Sales Executive,2,Married,6214,3415,1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7,Sedang (5000-10000),Baru Dipromosikan,< 30,6-10 km,0,3107.0,2.0,2.0,4.0,3,2.5806451612903225,0.2222222222222222,0.0,8.0,0,Risiko Sedang,-0.4872009422007327,0.3042633264095188
1161,35,0.0,Travel_Rarely,992,Research & Development,1,3,Medical,1,4,Male,68,2,1,Laboratory Technician,1,Single,2450,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,2450.0,2.5,0.5,1.5,3,0.3225806451612903,0.25,0.0,1.5,0,Risiko Sedang,-0.5882766037068593,0.40993598237944096
1162,42,0.0,Travel_Rarely,269,Research & Development,2,3,Medical,1,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,8007,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8,Rendah (< 5000),> 5 Tahun,40-49,0-5 km,1,2593.0,2.75,0.125,9.0,0,0.6451612903225806,0.09090909090909091,0.09090909090909091,9.0,0,Risiko Sedang,-0.21117782714286434,-0.39160075960384527
1163,32,0.0,Travel_Rarely,495,Research & Development,10,3,Medical,1,3,Male,64,3,3,Manager,4,Single,11244,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0,Tinggi (10000-15000),Baru Dipromosikan,30-39,6-10 km,0,3748.0,3.25,3.0,1.6666666666666667,4,2.439024390243903,0.2727272727272727,0.45454545454545453,6.666666666666667,0,Risiko Sedang,-0.5181629933107781,0.3308736102159811
1164,38,0.0,Travel_Rarely,243,Sales,7,4,Marketing,1,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2014.0,3.0,2.0,7.0,3,2.258064516129032,0.2222222222222222,0.1111111111111111,28.0,0,Risiko Sedang,0.06787469779994722,0.46103823812588685
1165,35,0.0,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,Sedang (5000-10000),Baru Dipromosikan,30-39,6-10 km,1,2602.0,3.5,2.0,5.0,0,2.258064516129032,0.18181818181818182,0.0,20.0,0,Risiko Sedang,-0.15796645286709413,0.27601865710788526
1166,49,0.0,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,1,3,Female,90,2,4,Healthcare Representative,3,Single,13964,17810,7,Y,Yes,12,3,4,80,0,25,2,3,7,1,0,7,Tinggi (10000-15000),Baru Dipromosikan,40-49,0-5 km,1,3491.0,3.25,4.0,0.875,0,0.3225806451612903,0.15384615384615385,0.6923076923076923,2.625,0,Risiko Sedang,-0.47952434920403203,0.14765370886763654
1167,43,0.0,Travel_Rarely,1179,Sales,2,3,Medical,1,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8,Sedang (5000-10000),> 5 Tahun,40-49,0-5 km,1,3923.5,3.0,0.2222222222222222,5.0,0,0.6451612903225806,0.18181818181818182,0.0,20.0,0,Risiko Sedang,0.060825831554167424,-0.7350581158743141
1168,34,0.0,Travel_Rarely,216,Sales,1,4,Marketing,1,2,Male,75,4,2,Sales Executive,4,Divorced,9725,12278,0,Y,No,11,3,4,80,1,16,2,2,15,1,0,9,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,4862.5,3.0,2.0,15.0,2,0.47619047619047616,0.11764705882352941,0.058823529411764705,60.0,0,Risiko Sedang,5.297249620032762,1.4687510050501227
1169,32,0.0,Non-Travel,953,Research & Development,5,4,Technical Degree,1,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2718.0,2.25,1.0,2.3333333333333335,3,1.6129032258064515,0.07692307692307693,0.38461538461538464,4.666666666666667,0,Risiko Sedang,-0.5472003380224199,0.321468744211492
1170,40,0.0,Travel_Frequently,580,Sales,5,4,Life Sciences,1,4,Male,48,2,3,Sales Executive,1,Married,10475,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12,Tinggi (10000-15000),1-2 Tahun,40-49,0-5 km,1,3491.6666666666665,2.75,1.5,3.0,0,1.6129032258064515,0.14285714285714285,0.09523809523809523,3.0,0,Risiko Sedang,-0.334922621431779,-0.25334948636412896
1171,38,0.0,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,Y,Yes,23,4,3,80,1,1,3,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1,1702.0,3.5,1.0,0.5,0,0.6451612903225806,0.5,0.0,2.0,0,Risiko Sedang,-0.6115736020863715,0.5701412847279493
1172,27,0.0,Non-Travel,443,Research & Development,3,3,Medical,1,4,Male,50,3,1,Research Scientist,4,Married,1706,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1706.0,3.25,1.0,0.0,2,1.4285714285714286,1.0,0.0,0.0,0,Risiko Sedang,-0.6668410934458732,0.927122285053492
1173,31,0.0,Travel_Frequently,754,Sales,26,4,Marketing,1,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,Sedang (5000-10000),Baru Dipromosikan,30-39,21-30 km,1,2808.5,2.75,2.0,5.0,0,8.387096774193548,0.18181818181818182,0.0,20.0,0,Risiko Sedang,-0.16413108708910928,0.21798822671203547
1174,38,0.0,Non-Travel,1327,Sales,2,2,Life Sciences,1,4,Male,39,2,2,Sales Executive,4,Married,5249,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,0,2624.5,3.75,0.25,2.0,3,0.6451612903225806,0.14285714285714285,0.35714285714285715,8.0,0,Risiko Sedang,-0.4231748463046897,-0.16511737346256536
1175,47,0.0,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,1,4,Male,42,3,5,Research Director,3,Married,18300,16375,4,Y,No,11,3,2,80,1,21,2,3,3,2,1,1,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,0,3660.0,3.0,2.5,0.6,3,1.6129032258064515,0.22727272727272727,0.8181818181818182,1.8,0,Risiko Sedang,-0.5165409316563888,0.09894175425018034
1176,38,0.0,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,1,4,Male,54,3,2,Manufacturing Director,4,Married,6261,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7,Sedang (5000-10000),1-2 Tahun,30-39,21-30 km,0,3130.5,2.5,1.0,1.75,1,26.36363636363636,0.2,0.2,7.0,0,Risiko Sedang,-0.5093742098416035,0.24344473134519562
