EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Gender_Numeric,Income_Level,Income_Experience_Ratio,Income_Education_Ratio,StockOption_Income_Ratio,Salary_Hike_Effectiveness,Satisfaction_Index,Job_Environment_Balance,Work_Life_Balance_Impact,Overtime_Satisfaction_Interaction,Career_Progress,Career_Growth_Rate,Career_Stagnation,Promotion_Expectation,Internal_Mobility_Index,Stability_Factor,Loyalty_Index,Manager_Relationship_Tenure,Company_Experience_Ratio,Distance_Strain,Role_Complexity_Factor,Job_Intensity,Commute_Burden,Turnover_Risk_Score,Compensation_Satisfaction,OverTime_Numeric_WorkLifeBalance_product,OverTime_Numeric_WorkLifeBalance_ratio,YearsSinceLastPromotion_JobSatisfaction_product,YearsSinceLastPromotion_JobSatisfaction_ratio,DistanceFromHome_WorkLifeBalance_product,DistanceFromHome_WorkLifeBalance_ratio,MonthlyIncome_JobLevel_product,MonthlyIncome_JobLevel_ratio,YearsAtCompany_NumCompaniesWorked_product,YearsAtCompany_NumCompaniesWorked_ratio,Age_squared,Age_cubed,YearsAtCompany_squared,YearsAtCompany_cubed,DistanceFromHome_squared,DistanceFromHome_cubed,MonthlyIncome_squared,MonthlyIncome_cubed,Cluster,Cluster_Label,Dim1,Dim2,Component_1,Component_2,Component_3,Component_4,Component_5
1066,18,0.0,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,0,1611.0,1611.0,402.75,0.0,3.75,3.75,1.0,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.75,0,1.0,-1.850609756097561,161.1,0,0.0,0,0.0,4,0.24390243902439027,1611,1464.5454545454545,0,0.0,324,5832,0,0,1,1,2595321,4181062131,4,Risiko Sedang (Cluster 4),-22.48916154935824,7.2978859641429175,-22.48916154935824,7.2978859641429175,-15.950049600571806,0.6263151586236896,-0.30957360639524306
1067,33,0.0,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,3,Female,63,2,1,Research Scientist,4,Married,2911,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,0,2911.0,970.3333333333334,582.2,0.00034340659340659343,3.25,3.0,0.75,2,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,4.0,0.9523809523809523,0.6666666666666666,2.380952380952381,1.0,0,5.0,-1.2619047619047619,291.08000000000004,0,0.0,0,0.0,10,2.380952380952381,2911,2646.363636363636,2,1.8181818181818181,1089,35937,4,8,25,125,8473921,24667584031,2,Risiko Sangat Rendah (Cluster 2),-0.07152731032371329,4.5181964807112855,-0.07152731032371329,4.5181964807112855,0.8492594578174759,-0.4994743743735956,-0.859148000041572
1068,36,1.0,Travel_Rarely,885,Research & Development,16,4,Life Sciences,1,3,Female,43,4,1,Laboratory Technician,1,Single,2743,8269,1,Y,No,16,3,3,80,0,18,1,3,17,13,15,14,Rendah (< 5000),> 5 Tahun,30-39,11-20 km,0,0,2743.0,144.3684210526316,548.6,0.0,4.0,2.5,0.1875,3,0.0,0.0625,0.05555555555555555,0.8333333333333334,0.05263157894736842,0.7222222222222222,8.5,8.5,0.8187134502923976,0.8947368421052632,5.161290322580645,1.3333333333333333,0,16.0,0.09946236559139798,274.12,0,0.0,15,13.636363636363635,48,5.161290322580645,2743,2493.6363636363635,17,15.454545454545453,1296,46656,289,4913,256,4096,7524049,20638466407,1,Risiko Sangat Rendah (Cluster 1),-24.249852649637536,-7.989518520747054,-24.249852649637536,-7.989518520747054,0.5229134011952773,0.504986367605381,0.5090839494921684
1070,34,0.0,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,2,Female,72,4,1,Research Scientist,4,Single,3280,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,0,3280.0,298.1818181818182,656.0,0.0,4.0,3.0,0.5,3,0.0,0.5,0.2,0.2,0.09090909090909091,0.4,1.3333333333333333,5.333333333333333,0.7317073170731708,0.36363636363636365,0.3225806451612903,1.3333333333333333,0,1.0,-1.267741935483871,327.9,0,0.0,4,0.24390243902439027,3,0.3225806451612903,3280,2981.8181818181815,8,1.9047619047619047,1156,39304,16,64,1,1,10758400,35287552000,1,Risiko Sangat Rendah (Cluster 1),-23.312634754507677,-7.46846128652738,-23.312634754507677,-7.46846128652738,0.29587152994154214,0.22531796611193144,0.06930046093336549
1071,55,0.0,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,1,3,Female,97,3,4,Manager,4,Single,16659,23258,2,Y,Yes,13,3,3,80,0,30,2,3,5,4,1,2,Sangat Tinggi (>15000),1-2 Tahun,50+,0-5 km,1,0,4164.75,537.3870967741935,4164.75,0.0,3.25,3.25,0.75,0,0.29850746268656714,2.0,0.6666666666666666,0.16666666666666666,0.12903225806451613,0.6666666666666666,1.6666666666666667,6.666666666666667,0.3921568627450981,0.16129032258064516,0.6451612903225806,4.0,3,3.0,-0.39381720430107525,416.175,3,0.3225806451612903,4,0.24390243902439027,6,0.6451612903225806,66636,4063.1707317073174,10,2.380952380952381,3025,166375,25,125,4,8,277522281,4623243679179,0,Risiko Tinggi (Cluster 0),36.408520398644605,-6.387308184858308,36.408520398644605,-6.387308184858308,-1.3254673543269926,-6.703840809928885,-2.210821411811701
1072,25,0.0,Travel_Rarely,882,Research & Development,19,1,Medical,1,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,0,1,3669.0,458.625,1834.5,0.0008174386920980927,2.75,3.25,1.0,2,0.0,0.5,0.25,0.25,0.125,0.5,0.75,3.0,0.6451612903225806,0.375,9.047619047619047,1.5,0,19.0,-0.47023809523809534,366.83000000000004,0,0.0,4,0.24390243902439027,38,9.047619047619047,3669,3335.454545454545,9,0.9677419354838709,625,15625,9,27,361,6859,13461561,49390467309,2,Risiko Sangat Rendah (Cluster 2),0.879496813941472,10.866681577675532,0.879496813941472,10.866681577675532,1.692960690932747,-0.4615026156880549,0.5284323782904058
1073,30,0.0,Non-Travel,1398,Sales,22,4,Other,1,3,Female,69,3,3,Sales Executive,1,Married,8412,2890,0,Y,No,11,3,3,80,0,10,3,3,9,8,7,8,Sedang (5000-10000),> 5 Tahun,30-39,21-30 km,0,0,2804.0,764.7272727272727,1682.4,0.0,2.75,2.5,0.1875,3,0.0,0.375,0.3,0.7,0.2727272727272727,0.8,9.0,9.0,0.8791208791208791,0.8181818181818182,7.096774193548387,3.0,0,22.0,0.1596774193548387,280.3,0,0.0,7,6.363636363636363,66,7.096774193548387,25236,2713.548387096774,0,90.0,900,27000,81,729,484,10648,70761744,595247790528,1,Risiko Sangat Rendah (Cluster 1),-23.354759472113425,-7.485005829391416,-23.354759472113425,-7.485005829391416,0.6934040183384834,0.18347797958660308,0.07982397805239444
1074,28,0.0,Travel_Rarely,1300,Research & Development,17,2,Medical,1,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,0,1,2279.0,414.3636363636364,1519.3333333333333,0.00021934634788330776,3.0,2.75,0.1875,3,0.0,1.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,5.0,5.0,0.7920792079207921,0.9090909090909091,5.483870967741935,2.0,0,17.0,-0.7357038123167156,227.8,0,0.0,1,0.9090909090909091,51,5.483870967741935,9116,2170.4761904761904,10,9.09090909090909,784,21952,100,1000,289,4913,20775364,94694109112,4,Risiko Sedang (Cluster 4),-9.149087337091823,0.16367568465998406,-9.149087337091823,0.16367568465998406,-5.677533692527031,-0.12030509426698097,-0.7747142695430352
1075,42,0.0,Travel_Rarely,265,Sales,5,2,Marketing,1,4,Male,90,3,5,Manager,3,Married,18303,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,0,1,3660.6,831.9545454545455,6101.0,0.0,3.25,3.25,0.75,4,0.0,5.0,2.5,0.0,0.22727272727272727,0.0,0.14285714285714285,0.42857142857142855,0.0,0.045454545454545456,1.2195121951219514,3.75,0,5.0,-1.5030487804878048,365.85,0,0.0,0,0.0,20,1.2195121951219514,91515,3588.823529411765,6,0.1639344262295082,1764,74088,1,1,25,125,334999809,6131501504127,4,Risiko Sedang (Cluster 4),-19.97272297934909,8.904034957056732,-19.97272297934909,8.904034957056732,-14.166863343943065,-0.6500368764633454,-1.315054244017915
1076,48,1.0,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,1,Male,98,2,3,Laboratory Technician,3,Single,5381,19294,9,Y,Yes,13,3,4,80,0,23,2,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,1,1,1793.6666666666667,224.20833333333334,1793.6666666666667,0.0,3.25,2.75,0.1875,0,0.3508771929824561,3.0,1.5,0.0,0.125,0.0,0.1,0.3,0.0,0.041666666666666664,0.3225806451612903,2.0,2,1.5,-0.342741935483871,179.13666666666668,3,0.3225806451612903,0,0.0,3,0.3225806451612903,16143,1735.8064516129032,9,0.10989010989010989,2304,110592,1,1,1,1,28955161,155807721341,5,Risiko Sangat Tinggi (Cluster 5),36.09286946229931,-4.9627017896431305,36.09286946229931,-4.9627017896431305,-0.18714116212401202,7.2861347230614,-9.93536830815208
1078,41,0.0,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,11-20 km,1,1,4766.0,680.8571428571429,953.2,0.00020977554017201594,2.75,2.5,0.5,0,0.3846153846153846,1.0,0.5,0.0,0.14285714285714285,0.0,0.25,1.0,0.0,0.14285714285714285,3.8709677419354835,1.0,3,18.0,0.1370967741935485,476.53999999999996,3,0.3225806451612903,0,0.0,36,3.8709677419354835,4766,4332.727272727272,3,0.3225806451612903,1681,68921,1,1,144,1728,22714756,108258527096,5,Risiko Sangat Tinggi (Cluster 5),29.960243540402622,-2.32764244993525,29.960243540402622,-2.32764244993525,0.5992446608143944,13.799162473834885,-4.612382517624051
1079,28,0.0,Travel_Rarely,821,Sales,5,4,Medical,1,1,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,2454.0,981.6,981.6,0.0,3.5,2.5,0.25,3,0.0,2.0,0.4,0.0,0.4,0.4,2.0,8.0,0.48780487804878053,0.8,1.6129032258064515,2.0,0,5.0,-1.0887096774193548,245.35999999999999,0,0.0,0,0.0,15,1.6129032258064515,9816,2337.142857142857,4,3.6363636363636362,784,21952,16,64,25,125,24088464,118226181312,1,Risiko Sangat Rendah (Cluster 1),-23.331321683476528,-7.509703085967482,-23.331321683476528,-7.509703085967482,0.7295362188807197,0.17078648460316767,0.05048459415479205
1082,35,0.0,Travel_Rarely,802,Research & Development,10,3,Other,1,2,Male,45,3,1,Laboratory Technician,4,Divorced,3917,9541,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,1,3917.0,979.25,979.25,0.00025523226135783564,4.0,2.25,0.5,2,0.0,0.5,0.25,0.25,0.25,0.5,1.5,6.0,0.6451612903225806,0.75,4.761904761904762,1.5,0,10.0,-0.39880952380952384,391.66999999999996,0,0.0,4,0.24390243902439027,20,4.761904761904762,3917,3560.9090909090905,3,2.727272727272727,1225,42875,9,27,100,1000,15342889,60098096213,2,Risiko Sangat Rendah (Cluster 2),-0.42355670186126737,3.1917947774690387,-0.42355670186126737,3.1917947774690387,-0.004183216039097342,-0.349447914886557,-0.8717178801144941
1083,37,0.0,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,1,4,Female,42,3,1,Research Scientist,4,Single,2115,15881,1,Y,No,12,3,2,80,0,17,3,3,17,12,5,7,Rendah (< 5000),3-5 Tahun,30-39,0-5 km,0,0,2115.0,117.5,528.75,0.0,3.0,3.25,1.0,3,0.0,0.16666666666666666,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.6666666666666666,8.5,34.0,0.4093567251461988,0.9444444444444444,0.3225806451612903,1.0,0,1.0,-1.3149641577060933,211.33,0,0.0,20,1.2195121951219514,3,0.3225806451612903,2115,1922.7272727272725,17,15.454545454545453,1369,50653,289,4913,1,1,4473225,9460870875,1,Risiko Sangat Rendah (Cluster 1),-25.022368550412697,-8.322921873485527,-25.022368550412697,-8.322921873485527,0.7796431536206889,0.37481464420064464,0.28960230107383994
1085,40,0.0,Travel_Rarely,555,Research & Development,2,3,Medical,1,2,Female,78,2,2,Laboratory Technician,3,Married,3448,13436,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,0-5 km,0,0,1724.0,164.1904761904762,862.0,0.00028993911278631486,4.4,2.5,0.375,3,0.0,2.0,1.0,0.0,0.09523809523809523,0.0,0.14285714285714285,0.42857142857142855,0.0,0.047619047619047616,0.6451612903225806,1.3333333333333333,0,2.0,-1.185483870967742,172.2,0,0.0,0,0.0,6,0.6451612903225806,6896,1641.904761904762,6,0.1639344262295082,1600,64000,1,1,4,8,11888704,40992251392,4,Risiko Sedang (Cluster 4),-11.739798989285182,6.641666593302087,-11.739798989285182,6.641666593302087,-8.889680436683967,-0.27385438510619314,-0.11797003024730793
1086,41,0.0,Non-Travel,247,Research & Development,7,1,Life Sciences,1,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,1,Y,No,22,4,2,80,2,21,3,3,21,16,5,10,Sangat Tinggi (>15000),3-5 Tahun,40-49,6-10 km,0,0,3994.6,907.8636363636364,9986.5,0.00010013016921998598,4.4,2.5,0.375,3,0.0,0.8333333333333334,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.7272727272727273,10.5,31.5,0.4739336492890995,0.9545454545454546,2.258064516129032,1.6666666666666667,0,7.0,-0.7969208211143696,399.25,0,0.0,15,1.6129032258064515,21,2.258064516129032,99865,3916.274509803922,21,19.09090909090909,1681,68921,441,9261,49,343,398920729,7967643720317,2,Risiko Sangat Rendah (Cluster 2),-1.7028712841265303,12.090841696066244,-1.7028712841265303,12.090841696066244,4.7063979110698355,-1.191818126206566,-0.5518087202660698
1087,24,0.0,Travel_Rarely,1371,Sales,10,4,Marketing,1,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Y,Yes,12,3,4,80,1,5,2,4,5,2,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1,0,2130.0,710.0,852.0,0.0002346866932644919,3.0,3.75,0.75,0,0.2597402597402597,2.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.5,7.5,0.5882352941176471,0.8333333333333334,2.439024390243903,1.5,3,15.0,-0.6310975609756098,212.95,4,0.24390243902439027,0,0.0,40,2.439024390243903,8520,2028.5714285714284,5,4.545454545454545,576,13824,25,125,100,1000,18147600,77308776000,3,Risiko Rendah (Cluster 3),19.369487304614196,-0.6046136170908656,19.369487304614196,-0.6046136170908656,0.04858658699737806,3.4899066460612835,6.006053276772096
1088,30,0.0,Travel_Frequently,721,Research & Development,1,2,Medical,1,3,Female,58,3,2,Laboratory Technician,4,Single,4011,10781,1,Y,No,23,4,4,80,0,12,2,3,12,8,3,7,Rendah (< 5000),3-5 Tahun,30-39,0-5 km,0,0,2005.5,308.53846153846155,1337.0,0.0,4.6,3.5,0.75,3,0.0,0.5,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.6153846153846154,6.0,24.0,0.578512396694215,0.9230769230769231,0.3225806451612903,2.0,0,1.0,-1.4869727047146402,200.43,0,0.0,12,0.7317073170731708,3,0.3225806451612903,8022,1910.0,12,10.909090909090908,900,27000,144,1728,1,1,16088121,64529453331,1,Risiko Sangat Rendah (Cluster 1),-24.516280509542998,-7.781618547329622,-24.516280509542998,-7.781618547329622,1.1056018137441574,0.19093501267519958,0.14465037612617898
1090,36,0.0,Travel_Rarely,164,Sales,2,2,Medical,1,2,Male,61,2,3,Sales Executive,3,Married,7596,3809,1,Y,No,13,3,2,80,2,10,2,3,10,9,9,0,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,0,1,2532.0,690.5454545454545,2532.0,0.00026326181387389757,3.25,2.5,0.375,3,0.0,0.3,0.2727272727272727,0.8181818181818182,0.2727272727272727,0.8181818181818182,5.0,15.0,0.0,0.9090909090909091,0.6451612903225806,2.0,0,2.0,-0.36730205278592365,253.1,0,0.0,27,2.903225806451613,6,0.6451612903225806,22788,2450.322580645161,10,9.09090909090909,1296,46656,100,1000,4,8,57699216,438283244736,2,Risiko Sangat Rendah (Cluster 2),-2.0672778575791435,5.85063262411478,-2.0672778575791435,5.85063262411478,9.568515806051654,-0.9389600711963195,-0.08245019282004905
1091,53,0.0,Travel_Rarely,1223,Research & Development,7,2,Medical,1,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7,Sangat Tinggi (>15000),3-5 Tahun,50+,6-10 km,0,0,3721.2,689.1111111111111,6202.0,5.374321491911646e-05,4.5,3.0,0.75,3,0.0,1.0,0.625,0.5,0.18518518518518517,0.875,1.75,5.25,0.9859154929577465,0.25925925925925924,2.258064516129032,5.0,0,7.0,-0.7741935483870968,371.86,0,0.0,12,1.2903225806451613,21,2.258064516129032,93030,3648.2352941176473,21,2.258064516129032,2809,148877,49,343,49,343,346183236,6441085289016,2,Risiko Sangat Rendah (Cluster 2),-3.585265378682737,9.24648310367118,-3.585265378682737,9.24648310367118,10.73811421492547,-1.5087285289565062,-0.4132566374261236
1092,26,0.0,Travel_Rarely,683,Research & Development,2,1,Medical,1,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,1,3904.0,650.6666666666666,1952.0,0.0,3.0,3.0,0.25,3,0.0,0.5,0.2,0.2,0.16666666666666666,0.6,4.0,16.0,0.24390243902439027,0.6666666666666666,0.6451612903225806,0.6666666666666666,0,2.0,-1.2354838709677418,390.35,0,0.0,4,0.24390243902439027,6,0.6451612903225806,3904,3549.090909090909,0,40.0,676,17576,16,64,4,8,15241216,59501707264,1,Risiko Sangat Rendah (Cluster 1),-22.902317127867025,-7.307662494143571,-22.902317127867025,-7.307662494143571,0.43834735526212315,0.16918348082293722,0.013984736773820807
1094,27,0.0,Travel_Rarely,591,Research & Development,2,1,Medical,1,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,1,3468.0,495.42857142857144,1734.0,0.0002882675122513693,3.0,2.5,0.125,3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.2,0.4,0.9523809523809523,0.2857142857142857,0.6451612903225806,1.0,0,2.0,-0.5188172043010753,346.74,0,0.0,4,0.9523809523809523,6,0.6451612903225806,3468,3152.7272727272725,18,0.21978021978021978,729,19683,4,8,4,8,12027024,41709719232,2,Risiko Sangat Rendah (Cluster 2),1.0861038303567072,3.719443503996227,1.0861038303567072,3.719443503996227,0.5303748984606812,-0.43041122977360685,-0.9301983846773924
1095,53,0.0,Travel_Rarely,661,Sales,7,2,Marketing,1,1,Female,78,2,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Tinggi (10000-15000),Baru Dipromosikan,50+,6-10 km,1,0,3644.6666666666665,303.72222222222223,3644.6666666666665,9.144947416552355e-05,4.5,3.0,0.25,0,0.3225806451612903,3.0,0.5,0.0,0.08333333333333333,0.3333333333333333,0.625,2.5,0.7843137254901962,0.1388888888888889,2.258064516129032,2.0,2,10.5,-0.27419354838709675,364.1166666666667,3,0.3225806451612903,0,0.0,21,2.258064516129032,32802,3527.0967741935483,35,0.7042253521126761,2809,148877,25,125,49,343,119552356,1307185460504,3,Risiko Rendah (Cluster 3),20.15852854196423,-1.535003545249659,20.15852854196423,-1.535003545249659,-0.08653824270005518,7.420366621652213,2.454206395561902
1096,52,0.0,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,2,Male,87,3,3,Healthcare Representative,2,Single,10445,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0,Tinggi (10000-15000),3-5 Tahun,50+,6-10 km,0,1,3481.6666666666665,549.7368421052631,2089.0,0.0,4.75,2.75,0.25,3,0.0,0.6,0.3333333333333333,0.4444444444444444,0.15789473684210525,0.6666666666666666,1.0,2.0,0.0,0.42105263157894735,2.258064516129032,3.0,0,7.0,-0.7047491039426523,347.9866666666666,0,0.0,8,1.9047619047619047,21,2.258064516129032,31335,3369.354838709677,56,1.1267605633802817,2704,140608,64,512,49,343,109098025,1139528871125,1,Risiko Sangat Rendah (Cluster 1),-23.8997928246824,-3.6211584338885086,-23.8997928246824,-3.6211584338885086,8.686905743344635,-1.2303714389187466,-0.8081690613813813
1098,29,0.0,Travel_Rarely,1247,Sales,20,2,Marketing,1,4,Male,45,3,2,Sales Executive,4,Divorced,6931,10732,2,Y,No,14,3,4,80,1,10,2,3,3,2,0,2,Sedang (5000-10000),Baru Dipromosikan,< 30,11-20 km,0,1,3465.5,630.0909090909091,2310.3333333333335,0.00014425851125216387,3.5,3.75,1.0,3,0.0,2.0,0.5,0.0,0.18181818181818182,0.5,1.0,4.0,0.6451612903225806,0.2727272727272727,6.451612903225806,2.0,0,20.0,-1.2298387096774195,346.45,0,0.0,0,0.0,60,6.451612903225806,13862,3300.4761904761904,6,1.4285714285714286,841,24389,9,27,400,8000,48038761,332956652491,2,Risiko Sangat Rendah (Cluster 2),-0.09324028108827062,6.247309524347323,-0.09324028108827062,6.247309524347323,1.948138316743215,-0.5875694278821136,-0.6368011429348158
1099,42,0.0,Travel_Rarely,201,Research & Development,1,4,Life Sciences,1,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576,20490,3,Y,No,16,3,2,80,1,8,5,3,5,2,1,2,Rendah (< 5000),1-2 Tahun,40-49,0-5 km,0,0,2576.0,286.22222222222223,515.2,0.00038804811796662784,4.0,2.0,0.125,3,0.0,0.5,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.3333333333333333,1.25,1.25,0.3921568627450981,0.5555555555555556,0.3225806451612903,1.0,0,1.0,-0.8010752688172043,257.52,0,0.0,1,0.9090909090909091,3,0.3225806451612903,2576,2341.8181818181815,15,1.6129032258064515,1764,74088,25,125,1,1,6635776,17093758976,2,Risiko Sangat Rendah (Cluster 2),-0.6927186501924057,5.311846475842617,-0.6927186501924057,5.311846475842617,0.6123842345680623,-0.504443150534057,-0.7694487935176515
1101,30,0.0,Travel_Rarely,413,Sales,7,1,Marketing,1,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,Y,No,14,3,1,80,0,4,3,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,1,2983.0,596.6,1491.5,0.0,3.5,2.5,0.5,3,0.0,0.5,0.25,0.25,0.2,0.5,3.0,6.0,0.6451612903225806,0.6,2.258064516129032,1.0,0,7.0,-0.7741935483870968,298.26,0,0.0,2,0.47619047619047616,21,2.258064516129032,2983,2711.8181818181815,0,30.0,900,27000,9,27,49,343,8898289,26543596087,1,Risiko Sangat Rendah (Cluster 1),-21.280911993779863,-6.952914738552879,-21.280911993779863,-6.952914738552879,-0.7580204333177194,0.22163233494214024,-0.11153713223592912
1102,35,0.0,Travel_Rarely,1232,Sales,16,3,Marketing,1,3,Male,96,3,3,Sales Executive,2,Married,8020,5100,0,Y,No,15,3,3,80,2,12,3,2,11,9,6,9,Sedang (5000-10000),> 5 Tahun,30-39,11-20 km,0,1,2673.3333333333335,616.9230769230769,2005.0,0.00024934546814611643,3.75,2.5,0.375,2,0.0,0.42857142857142855,0.25,0.5,0.23076923076923078,0.75,11.0,22.0,0.8108108108108109,0.8461538461538461,7.619047619047619,4.5,0,16.0,0.011904761904761862,267.21333333333337,0,0.0,12,2.857142857142857,32,7.619047619047619,24060,2587.0967741935483,0,110.0,1225,42875,121,1331,256,4096,64320400,515849608000,2,Risiko Sangat Rendah (Cluster 2),-0.78734149460136,7.225251006488131,-0.78734149460136,7.225251006488131,2.932921224304991,-0.6871565967945501,-0.5565553099254367
1106,35,1.0,Travel_Rarely,556,Research & Development,23,2,Life Sciences,1,2,Male,50,2,2,Manufacturing Director,3,Married,5916,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1,Sedang (5000-10000),Baru Dipromosikan,30-39,21-30 km,1,1,2958.0,657.3333333333334,1972.0,0.0,3.25,2.25,0.375,0,0.425531914893617,2.0,1.0,0.0,0.2222222222222222,0.0,0.25,0.75,0.9090909090909091,0.1111111111111111,7.419354838709677,1.3333333333333333,2,34.5,0.6169354838709677,295.71999999999997,3,0.3225806451612903,0,0.0,69,7.419354838709677,11832,2817.142857142857,3,0.3225806451612903,1225,42875,1,1,529,12167,34999056,207054415296,5,Risiko Sangat Tinggi (Cluster 5),30.936290789365874,-4.656970223400739,30.936290789365874,-4.656970223400739,-0.572710419726459,3.97721239854253,-7.3097575846540215
1107,49,0.0,Non-Travel,1002,Research & Development,18,4,Life Sciences,1,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7,Sedang (5000-10000),1-2 Tahun,40-49,11-20 km,1,1,3402.0,850.5,1360.8,0.00029390154298310065,3.75,3.0,1.0,0,0.3225806451612903,1.0,0.25,0.125,0.25,0.875,3.5,14.0,0.9859154929577465,0.875,5.806451612903226,2.0,3,27.0,0.2056451612903225,340.13,3,0.3225806451612903,4,0.24390243902439027,54,5.806451612903226,13608,3240.0,7,6.363636363636363,2401,117649,49,343,324,5832,46294416,314987206464,3,Risiko Rendah (Cluster 3),23.33865547560433,-2.2491715257158633,23.33865547560433,-2.2491715257158633,-0.5128847875459892,-0.8563939607292206,10.015568043965185
