EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Gender_Numeric,Cluster,PC1,PC2,Cluster_Label,Cluster_Short,Satisfaction_Index,Turnover_Risk_Score,PC3,PC4,PC5,Income_Level_Ratio,Income_Experience_Ratio,Salary_Hike_Effectiveness,Stock_Income_Ratio,Overtime_Balance_Impact,Satisfaction_Overtime_Ratio,Promotion_Rate,Career_Stagnation,Role_Stability,Manager_Change_Rate,Job_Stability,Loyalty_Index,Distance_Strain,Job_Intensity,Commute_Burden,Age_squared,Distance_Strain_squared,Career_Stagnation_squared,Turnover_Risk_Score_squared
1321,46,0.0,Travel_Rarely,945,Human Resources,5,2,Medical,1,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Y,Yes,22,4,4,80,1,16,2,3,4,2,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,1,1,0,-0.5103734535563463,-1.449713062581759,Risiko Rendah (Cluster 0),R2: C0,2.5,2,2.637190159169856,-1.5447977779958488,-1.4820013114942492,2390.9523809523807,295.3529411764706,5.365853658536586,0.19912385503783353,2,2.5,2.0,0.0,0.48780487804878053,0.48780487804878053,0.4444444444444444,0.8888888888888888,1.6129032258064515,6,7.5,2116,2.601456815816857,0.0,0.6182524713839748
1322,35,0.0,Travel_Rarely,776,Sales,1,4,Marketing,1,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,Y,No,14,3,2,80,0,16,2,3,15,13,2,8,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,1,0,-1.9878925394660159,2.2817287274200755,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-1.799896898844373,-0.4126547042980715,1.2398951605451678,2053.333333333333,253.64705882352942,4.516129032258064,0.0,0,22.5,0.6666666666666666,0.125,0.8609271523178809,0.5298013245033113,15.0,15.0,0.3225806451612903,2,1.0,1225,0.1040582726326743,0.015625,0.710213969823101
1323,40,0.0,Travel_Frequently,593,Research & Development,9,4,Medical,1,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,Y,No,17,3,3,80,0,20,3,2,18,7,2,13,Tinggi (10000-15000),1-2 Tahun,40-49,6-10 km,0,0,0,-0.5776953008944625,1.2938785714204322,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.0351828456222782,-0.8316626963255304,-2.3707709656514755,4354.516129032258,642.8095238095239,5.483870967741935,0.0,0,25.0,1.0,0.10526315789473684,0.38674033149171266,0.718232044198895,1.8,5.4,4.285714285714286,3,9.0,1600,18.36734693877551,0.011080332409972297,0.37320156594493753
1324,36,0.0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5,Tinggi (10000-15000),Baru Dipromosikan,30-39,6-10 km,0,0,0,-0.7459449620516918,-0.9572663357548037,Risiko Rendah (Cluster 0),R2: C0,2.0,0,0.27854651182904355,-1.3939338013928075,-2.207408156779917,3778.3870967741937,1064.8181818181818,4.516129032258064,0.08536793580331228,0,15.0,3.0,0.0,0.8641975308641976,0.617283950617284,0.8,0.8,2.5806451612903225,4,8.0,1296,6.659729448491155,0.0,0.24200052029136318
1325,43,0.0,Travel_Rarely,930,Research & Development,6,3,Medical,1,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,1,0,0,0.8415035240672388,3.128308473692516,Risiko Rendah (Cluster 0),R2: C0,2.0,2,0.8400385936772065,-1.4819802611766426,1.11545361836914,1943.3333333333333,194.33333333333334,4.516129032258064,0.0,4,1.3636363636363635,1.0,0.047619047619047616,0.34825870646766166,0.3980099502487562,10.0,30.0,5.454545454545454,4,9.0,1849,29.752066115702476,0.0022675736961451243,3.574718661569311
1326,31,0.0,Travel_Frequently,444,Sales,5,3,Marketing,1,4,Female,84,3,1,Sales Representative,2,Divorced,2789,3909,1,Y,No,11,3,3,80,1,2,5,2,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,0,0,-1.0348753029255706,-1.4294241134416477,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.33697502098439325,2.488636953284888,0.9529321568230451,2535.454545454545,929.6666666666666,3.5483870967741935,0.35842293906810035,0,27.5,0.3333333333333333,0.6666666666666666,0.9523809523809523,0.9523809523809523,1.0,2.0,2.380952380952381,3,5.0,961,5.668934240362812,0.4444444444444444,0.03858418367346938
1327,36,0.0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,0,1,0,-0.17631116167134686,-1.8446250140426366,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.5069934742684281,-0.015477463934293334,0.27228918890129367,1948.181818181818,238.11111111111111,4.193548387096774,0.4664179104477612,0,25.0,1.0,0.0,0.3921568627450981,0.7843137254901962,1.0,2.0,4.193548387096774,3,13.0,1296,17.585848074921955,0.0,0.6899713839750261
1328,36,0.0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,1,0,0,-0.7628914968192133,1.7829299610488754,Risiko Rendah (Cluster 0),R2: C0,2.0,2,1.4575700316392624,4.555130939881803,-1.395990096419371,3307.0967741935483,569.5555555555555,5.121951219512195,0.09753242953281965,2,2.2727272727272725,0.375,0.875,0.9859154929577465,0.9859154929577465,2.3333333333333335,2.3333333333333335,0.3225806451612903,2,1.5,1296,0.1040582726326743,0.765625,6.4123309053069715
1329,45,0.0,Travel_Rarely,954,Sales,2,2,Technical Degree,1,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,Sedang (5000-10000),3-5 Tahun,40-49,0-5 km,0,1,0,-2.0376746097089073,1.2936684679504284,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-2.742345904435103,0.19217466666646774,0.6761908186818321,3158.095238095238,663.2,4.193548387096774,0.0,0,22.5,0.5,0.3333333333333333,0.8641975308641976,0.1234567901234568,8.0,24.0,0.6451612903225806,1,2.0,2025,0.4162330905306972,0.1111111111111111,0.15509199040351485
1330,27,0.0,Non-Travel,1450,Research & Development,3,3,Medical,1,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,1,1,0,-0.7401468145977739,-2.5307416499599658,Risiko Rendah (Cluster 0),R2: C0,2.5,2,1.1336668183232717,-0.0885515859072552,1.367804943385304,2332.7272727272725,1283.0,4.838709677419355,0.38955979742890534,3,2.727272727272727,1.0,0.0,0.9090909090909091,0.9090909090909091,0.5,1.5,1.4285714285714286,4,4.5,729,2.0408163265306123,0.0,0.4132653061224489
1331,51,0.0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15,Sangat Tinggi (>15000),> 5 Tahun,50+,6-10 km,0,1,0,-1.7971754335624777,4.9622007014939316,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.674616522122874,2.7323526478340665,-3.4917386791704934,3830.7843137254904,814.0416666666666,4.193548387096774,0.0,0,25.0,0.3125,0.7142857142857143,0.8955223880597014,0.7462686567164178,2.5,7.5,1.9354838709677418,3,6.0,2601,3.7460978147762742,0.5102040816326531,0.13847315721293726
1332,53,0.0,Travel_Frequently,124,Sales,2,3,Marketing,1,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12,Sedang (5000-10000),> 5 Tahun,50+,0-5 km,0,0,0,-1.9589357709639772,2.425820039985055,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.4936255457529648,0.615205282259781,-1.6458170549308953,2427.4193548387098,242.74193548387098,3.8709677419354835,0.13287270794578793,0,22.5,0.42857142857142855,0.375,0.4635761589403974,0.794701986754967,5.0,10.0,0.6451612903225806,2,2.0,2809,0.4162330905306972,0.140625,0.09640023413111345
1333,31,1.0,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,Y,No,12,3,1,80,0,12,2,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,0,1,0,1.0461688482359803,-2.0760561910536053,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.0840156458121912,-1.5012663945881195,-1.165860454615796,3169.032258064516,755.6923076923077,3.8709677419354835,0.0,0,20.0,3.0,0.0,0.0,0.0,0.25,0.75,6.451612903225806,3,20.0,961,41.62330905306971,0.0,0.12591050988553593
1334,35,0.0,Travel_Rarely,1343,Research & Development,27,1,Medical,1,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,0,0,0,5.841927132597236,-0.8237533838249173,Risiko Rendah (Cluster 0),R2: C0,1.5,0,-3.175273055801727,0.35174772227047446,0.3135893931293743,2326.363636363636,365.57142857142856,3.5483870967741935,0.0,0,25.0,0.5,0.14285714285714285,0.819672131147541,0.1639344262295082,3.0,3.0,12.857142857142856,2,27.0,1225,165.30612244897955,0.02040816326530612,0.10331632653061208
1335,27,0.0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,0,1,0,-0.8899232172866435,-1.3388158720180554,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.7137262815856891,0.041865994757977226,1.3518749592660442,1908.181818181818,299.85714285714283,4.516129032258064,0.0,0,22.5,0.5,0.16666666666666666,0.0,0.7843137254901962,5.0,5.0,2.682926829268293,3,11.0,729,7.198096371207615,0.027777777777777776,0.27392032685570766
1336,27,0.0,Travel_Rarely,1469,Research & Development,1,2,Medical,1,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,0,-1.4098139975710327,-1.5239328130505505,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.1706291500227648,-0.25895401898702036,1.0262131278384439,3469.090909090909,636.0,3.5483870967741935,0.26198585276395076,0,27.5,1.0,0.0,0.3921568627450981,0.7843137254901962,2.5,5.0,0.3225806451612903,3,1.0,729,0.1040582726326743,0.0,1.802955905306972
1337,34,0.0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,4,Male,84,2,2,Manufacturing Director,1,Married,5957,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,0,1,0,-1.8323336935822834,0.28569556413198116,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-1.3235224617935195,1.7522389410580916,-0.9529585224839581,2836.6666666666665,425.5,4.193548387096774,0.16784155756965424,0,25.0,0.3333333333333333,0.4166666666666667,0.8108108108108109,0.8108108108108109,1.5714285714285714,1.5714285714285714,0.6451612903225806,2,2.0,1156,0.4162330905306972,0.17361111111111113,0.12401000115620296
1339,24,0.0,Travel_Rarely,1353,Sales,3,2,Other,1,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,Y,No,21,4,1,80,1,4,2,2,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,0,0,-1.0377578992912289,-1.6951051830015418,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.6295350531035743,-0.6177242261511618,1.2124816331221313,2380.4761904761904,999.8,5.121951219512195,0.2,0,17.5,2.0,0.0,0.6451612903225806,0.6451612903225806,3.0,9.0,1.4285714285714286,3,3.0,576,2.0408163265306123,0.0,0.5360331632653063
1342,38,0.0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,1,0,-0.6933523507560496,-1.691816964405565,Risiko Rendah (Cluster 0),R2: C0,3.0,0,0.9330705094399337,-0.2327076632805539,1.8356761074218975,2372.7272727272725,522.0,3.5483870967741935,1.1489850631941785,0,35.0,1.0,0.0,0.48780487804878053,0.7317073170731708,2.0,6.0,2.258064516129032,4,7.0,1444,5.09885535900104,0.0,2.323165972944849
1344,41,0.0,Non-Travel,256,Sales,10,2,Medical,1,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Sedang (5000-10000),> 5 Tahun,40-49,6-10 km,0,1,0,-1.4167649905527575,3.3719092033584106,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-2.78530777203912,1.954101978722013,0.1068856500122333,2929.047619047619,307.55,4.193548387096774,0.0,0,22.5,0.16666666666666666,0.55,0.10471204188481674,0.47120418848167533,9.5,19.0,3.225806451612903,1,10.0,1681,10.405827263267428,0.30250000000000005,0.0885542403746098
1345,46,0.0,Travel_Rarely,488,Sales,2,3,Technical Degree,1,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7,Sangat Tinggi (>15000),> 5 Tahun,40-49,0-5 km,1,0,0,-0.49381236777515514,2.734754345387194,Risiko Rendah (Cluster 0),R2: C0,2.0,2,1.7787251270007731,4.010732684461237,-3.0400873600237905,4115.121951219513,581.7931034482758,3.8709677419354835,0.059266283411367277,3,2.0454545454545454,0.5,0.875,0.9859154929577465,0.9859154929577465,1.75,3.5,0.9523809523809523,2,3.0,2116,0.9070294784580498,0.765625,7.399695294784581
1347,30,0.0,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,Y,No,11,3,2,80,0,6,6,3,5,4,4,4,Sedang (5000-10000),3-5 Tahun,30-39,11-20 km,0,0,0,-0.6372899300853516,0.71245963168391,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.8712525090177574,1.800603350376787,1.1114320236092055,3131.904761904762,939.5714285714286,3.5483870967741935,0.0,0,25.0,0.4,0.6666666666666666,0.7843137254901962,0.7843137254901962,5.0,15.0,3.8709677419354835,3,12.0,900,14.984391259105097,0.4444444444444444,0.22130448606775333
1348,46,0.0,Travel_Rarely,430,Research & Development,1,4,Medical,1,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,0,1,0,-1.77388591742677,0.10249005489179308,Risiko Rendah (Cluster 0),R2: C0,3.5,0,0.10468488560809364,0.7398991882421667,-3.557561809062202,3848.4313725490197,817.7916666666666,5.483870967741935,0.10189525168127164,0,37.5,1.6666666666666667,0.6666666666666666,0.9523809523809523,0.9523809523809523,0.2,0.8,0.3225806451612903,3,1.0,2116,0.1040582726326743,0.4444444444444444,0.2594971239449648
1350,27,0.0,Travel_Rarely,975,Research & Development,7,3,Medical,1,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,Sedang (5000-10000),Baru Dipromosikan,< 30,6-10 km,0,0,0,0.5698807324504427,-1.2885408897540374,Risiko Rendah (Cluster 0),R2: C0,1.0,0,-1.8992265675978244,-0.06079865335675223,-1.337621175995241,3243.333333333333,681.1,6.129032258064516,0.0,0,17.5,2.0,0.0,0.8450704225352114,0.9859154929577465,0.7777777777777778,0.7777777777777778,6.363636363636363,2,7.0,729,40.49586776859504,0.0,0.056947314049586785
1351,32,0.0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1,0,0,-1.1114709077604363,-0.5488716286540293,Risiko Rendah (Cluster 0),R2: C0,3.0,2,2.3892653307311815,-1.491161589903072,0.15016630681798923,2380.0,454.3636363636364,4.516129032258064,0.0,2,3.1818181818181817,2.0,0.0,0.8641975308641976,0.8641975308641976,1.6,4.8,0.6451612903225806,6,3.0,1024,0.4162330905306972,0.0,0.09892039542143596
1353,41,0.0,Travel_Rarely,896,Sales,6,3,Life Sciences,1,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,Tinggi (10000-15000),Baru Dipromosikan,40-49,6-10 km,1,0,0,-0.6297726425843988,-1.3818728403070855,Risiko Rendah (Cluster 0),R2: C0,3.5,2,2.235345000718697,-2.7951234871476154,-1.5443336453565384,4384.193548387097,799.4705882352941,5.806451612903226,0.0,2,3.1818181818181817,3.0,0.0,0.0,0.0,0.25,1.0,1.9354838709677418,6,9.0,1681,3.7460978147762742,0.0,0.19673517169614968
1354,21,1.0,Travel_Frequently,756,Sales,1,1,Technical Degree,1,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Y,Yes,11,3,3,80,0,3,3,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,1,0,0,-0.9057436632875578,-1.7720852615093523,Risiko Rendah (Cluster 0),R2: C0,2.5,2,1.339288121996582,0.6802183591287781,1.2747625942242669,1976.3636363636363,543.5,3.5483870967741935,0.0,2,2.0454545454545454,0.5,0.25,0.6451612903225806,0.6451612903225806,1.5,3.0,0.3225806451612903,4,1.5,441,0.1040582726326743,0.0625,1.9803752601456814
1355,34,0.0,Travel_Frequently,560,Research & Development,1,4,Other,1,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,1,0,-1.4471963803554966,-1.8157243929638511,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.09318994554225768,0.7010831849288964,0.11052335005262982,2723.6363636363635,272.3636363636364,4.516129032258064,0.6673340006673341,0,27.5,0.5,0.2,0.7317073170731708,0.7317073170731708,0.6666666666666666,0.6666666666666666,0.3225806451612903,3,1.0,1156,0.1040582726326743,0.04000000000000001,0.8887623569198752
1356,36,0.0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,1,3,Male,81,4,1,Laboratory Technician,4,Married,3688,7122,4,Y,No,18,3,4,80,2,4,2,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,0,1,0,0.8810897585943052,-2.4790677083200827,Risiko Rendah (Cluster 0),R2: C0,3.5,0,0.3496174967166633,-0.7354607974219444,0.4855422876867195,3352.7272727272725,737.6,5.806451612903226,0.5421523448088913,0,35.0,1.0,0.0,0.0,0.0,0.2,0.8,5.806451612903226,4,18.0,1296,33.714880332986475,0.0,1.3673907388137359
1357,34,0.0,Travel_Frequently,303,Sales,2,4,Marketing,1,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,0,0,-1.3989955236916418,-1.9671861586784987,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.21421718753191654,0.6481920839518733,0.3537945314518988,2028.181818181818,318.7142857142857,5.806451612903226,0.44802867383512546,0,32.5,0.5,0.2,0.7317073170731708,0.48780487804878053,0.5714285714285714,1.7142857142857142,0.6451612903225806,3,2.0,1156,0.4162330905306972,0.04000000000000001,1.3467228147762746
1359,26,1.0,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,0,1,0,4.911184950583782,-2.4491817339031368,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-3.747447582903278,0.4144475024117137,0.6597742131805012,2084.5454545454545,1146.5,3.8709677419354835,0.0,0,22.5,1.0,0.0,0.0,0.9090909090909091,0.5,1.5,11.904761904761905,1,25.0,676,141.7233560090703,0.0,0.004287131519274375
1361,48,0.0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,0-5 km,0,1,0,-1.0740996011744561,-2.310023208684031,Risiko Rendah (Cluster 0),R2: C0,2.0,0,0.5892082003751818,-0.88522630116222,-0.7419956955540822,2326.363636363636,319.875,3.5483870967741935,0.0,0,27.5,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.9523809523809523,4,2.0,2304,0.9070294784580498,0.0,1.6377905328798184
1362,53,0.0,Travel_Rarely,1084,Research & Development,13,2,Medical,1,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3,Rendah (< 5000),1-2 Tahun,50+,11-20 km,0,0,0,-0.1447550472210971,-1.1447190639888953,Risiko Rendah (Cluster 0),R2: C0,2.0,0,0.3430873373445922,-0.39534304212731486,-0.17465789653148533,2119.047619047619,741.6666666666666,3.5483870967741935,0.4493372275893058,0,27.5,1.0,0.2,0.48780487804878053,0.7317073170731708,2.0,2.0,4.193548387096774,4,13.0,2809,17.585848074921955,0.04000000000000001,0.30874154526534864
1363,39,0.0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4,Sedang (5000-10000),1-2 Tahun,30-39,21-30 km,1,1,0,0.8152328908782325,-0.6479997256756793,Risiko Rendah (Cluster 0),R2: C0,4.0,2,0.949721286779262,-0.13206309063428426,0.13467716089080675,2914.285714285714,680.0,3.8709677419354835,0.326743996079072,1,2.954545454545454,1.0,0.16666666666666666,0.7843137254901962,0.7843137254901962,1.25,5.0,5.121951219512195,4,31.5,1521,26.234384295062465,0.027777777777777776,1.4896897101592972
1368,31,0.0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9,Tinggi (10000-15000),> 5 Tahun,30-39,6-10 km,0,1,0,-1.3044506228628752,3.2102942933172143,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-1.0043438427652647,1.713376321993797,0.9549060474324357,3481.6129032258063,770.9285714285714,5.806451612903226,0.09264406151565684,0,22.5,0.3,0.6428571428571429,0.5343511450381679,0.6870229007633588,6.5,26.0,2.5806451612903225,3,8.0,961,6.659729448491155,0.41326530612244905,0.17537568487332506
1369,27,0.0,Travel_Frequently,793,Sales,2,1,Life Sciences,1,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0,Sedang (5000-10000),Baru Dipromosikan,< 30,0-5 km,0,1,0,-1.6168650563268818,-1.8288598943373615,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-2.1852088076396488,-0.24323488167832358,0.4306680301002978,2414.7619047619046,563.4444444444445,4.878048780487806,0.0,0,32.5,2.0,0.0,0.3278688524590164,0.0,1.5,6.0,0.6451612903225806,1,2.0,729,0.4162330905306972,0.0,2.4351099115504686
1370,45,0.0,Travel_Rarely,930,Sales,9,3,Marketing,1,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,Tinggi (10000-15000),Baru Dipromosikan,40-49,6-10 km,1,1,0,-0.14980581581440822,-0.6475630450294725,Risiko Rendah (Cluster 0),R2: C0,2.0,2,2.5739710391307007,-2.1812363515719215,-1.824110738679499,3471.290322580645,566.3684210526316,3.8709677419354835,0.0929195316855603,2,2.5,3.0,0.0,0.7843137254901962,0.3921568627450981,1.0,1.0,2.903225806451613,6,13.5,2025,8.428720083246619,0.0,0.8378154266389182
1371,32,0.0,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,1,2,Male,100,4,1,Laboratory Technician,2,Married,2794,26062,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,1,0,0.9140773812787693,-1.5129061790029636,Risiko Rendah (Cluster 0),R2: C0,1.5,0,-0.2499972894837344,-0.7858758286375463,0.639955215807552,2540.0,465.6666666666667,4.878048780487806,0.0,0,20.0,1.0,0.0,0.19607843137254904,0.5882352941176471,2.5,5.0,6.363636363636363,4,7.0,1024,40.49586776859504,0.0,0.1322314049586777
1372,56,0.0,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,4,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,Sedang (5000-10000),Baru Dipromosikan,50+,6-10 km,0,1,0,-1.0738823032905271,-0.2635278361173258,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-2.5638209873710083,-1.2766525178161252,-2.8536360171617843,2341.935483870968,191.05263157894737,3.5483870967741935,0.0,0,27.5,3.0,0.0,0.6557377049180328,0.3278688524590164,1.2,4.8,3.333333333333333,1,7.0,3136,11.111111111111109,0.0,1.0850694444444446
1373,51,0.0,Travel_Rarely,1169,Research & Development,7,4,Medical,1,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,50+,6-10 km,0,1,0,-1.0549574697803141,-1.9799144767078098,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.2812005823600665,-0.9914104118411946,-1.4511804792479674,2920.0,557.4545454545455,5.483870967741935,0.0,0,27.5,2.0,0.0,0.0,0.0,0.3333333333333333,1.0,2.258064516129032,2,7.0,2601,5.09885535900104,0.0,1.3206458116545265
1374,50,0.0,Travel_Rarely,691,Research & Development,2,3,Medical,1,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3,Sangat Tinggi (>15000),Baru Dipromosikan,50+,0-5 km,0,1,0,-1.5210939848764324,-0.20181406945125668,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.3349501340384188,-2.191866304462374,-3.391052508312311,4302.19512195122,569.0,5.161290322580645,0.0,0,32.5,4.0,0.0,0.7317073170731708,0.7317073170731708,0.6666666666666666,2.0,0.6451612903225806,3,2.0,2500,0.4162330905306972,0.0,2.4351099115504686
